rab.all	rab.win.Bottom.decile	rab.win.Top.decile	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
68	2.6051380676642	2.45084722242668	2.82343401666277	0.523317613979068	1.74804126158663	-3.77904261173306	3.53508896021627	0.311705898425038	4.7896512881952	0.261710529649243	-3.33945170812697	4.01248988871534	0.380171747283551	0.394151651405459	0.937690051931464	0.236234137724282	0.911618290585843
196	0.0142791196226888	0.197669086526314	-0.283238592927962	-0.695747691896322	2.42941600509228	-6.12544950593235	4.9232685163505	0.384775286232819	7.7211915902301	-0.251614748796394	-5.09327294880925	3.22723230926876	0.367187507267997	0.242493608336788	0.860915229152913	0.227359656521663	0.874260049951944
157	-0.492093459374386	-1.0048733120059	-0.155949502974689	1.32766524219652	5.05591330366277	-6.75434156450524	11.8168336441446	0.681203353604467	12.6070134193304	0.248767153694769	-2.42902907496284	6.23481918497865	0.358313825153721	0.113322554970351	0.743582649038848	0.138137699100174	0.81281379331544
87	2.97030377515064	2.82589856065877	3.77135640636954	0.543542488539067	2.227838835831	-3.18329958222665	4.20743061795049	0.302853402083893	4.76297035720889	0.248539490572041	-3.42687716179861	5.20039109519794	0.421545671532039	0.250706290555302	0.897009718802077	0.384041616024881	0.965206452986466
269	-4.3029845642716	-3.64354687012335	-4.81010654084339	-1.26146371087247	5.0367226200449	-12.231325580379	8.47855621023275	0.874010964884368	14.477481671196	-0.243665212205679	-4.96329207850813	3.03574426174415	0.39062500584268	0.311107183929953	0.828569056488686	0.332466451436843	0.862515019585251
59	3.14254168547049	3.97195821676339	2.37010552961351	-0.70644214223879	2.85499653868218	-5.27267416785643	4.56100817423314	0.378108927517762	5.6785941156053	-0.243141145670526	-5.1863219806649	3.06437949694642	0.398437505388044	0.195075106105687	0.848324160576628	0.260643095793036	0.925399826196792
173	-0.550902288418508	-0.738172734219599	-0.150360971606914	0.9780423203654	3.73897327723122	-4.68658250609411	10.1663614749412	0.619376145041196	10.7492985667782	0.238032328811125	-2.19115043135796	6.1367423820107	0.3796875064955	0.0860854953982966	0.689922372398808	0.221794303993804	0.873622459153779
190	-0.0208629403911251	-0.417422601620335	0.521622477522992	0.795553787016168	2.90624276471548	-6.22074847519812	5.66377338768998	0.517068595022047	8.90328460121619	0.236730871386765	-3.44953682571686	4.45023945729174	0.392661988540238	0.402437010665226	0.913867351739875	0.242890980497152	0.897681115277475
69	2.8169336653225	2.98237270776025	2.42001733668793	-0.666399247721305	2.59592211027063	-6.69825292356395	3.08342309462363	0.406650683591085	6.66501218617244	-0.235886410097294	-6.18804351694124	2.05859131381939	0.381250006400992	0.102282574386764	0.738998237188042	0.209744031064596	0.89196129971348
21	3.04888437977581	3.37076889879304	2.68192972661678	-0.77229036508559	2.52751203566688	-8.64377272787148	3.0020417146667	0.409909679078859	8.39447616060442	-0.235165956769321	-8.72325784232006	1.97496357650238	0.355191264857763	0.0413311414569076	0.618539408475237	0.134941781553733	0.829601300562996
