rab.all	rab.win.Female	rab.win.Male	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
69	3.11947427742585	3.24087710654051	3.04013474363524	-0.150352499201008	1.7767700552314	-0.0760470115670298	0.463681333192435	0.56778301194772	0.989543070630616	0.473125000387351	0.987438756067654
317	-4.22024102594645	-4.50551014411921	-4.02039651118975	0.397660042626141	4.58397265452989	0.0759832107974218	0.458995053604701	0.524770544589111	0.989210753932246	0.392901105280889	0.985439018971324
96	3.83440052210309	3.94219056453976	3.77696794239687	-0.167315877281576	1.98882637305554	-0.075706221742232	0.459776100202648	0.298169480594156	0.988496496788356	0.387225031835969	0.987438756067654
112	-0.53844077823867	-0.391391022966703	-0.625381534880731	-0.302838991230302	3.6445844960036	-0.0739226798841513	0.45118458762543	0.335839911156508	0.988682708733604	0.349812595303173	0.9871387125079
348	-4.2581719627993	-4.5118829641851	-4.08005507508809	0.359783227938699	4.5370241216612	0.0733095656365745	0.464843750199669	0.415984206193321	0.989517136684604	0.448605960297399	0.988315054925394
175	-2.04958029292237	-1.70970987071992	-2.25825432690651	-0.37081661968471	4.1878692259346	-0.0730677128251713	0.457812500240128	0.598702908863279	0.989560533479822	0.454175921826849	0.987765381157215
150	0.453380778896125	0.365952985715301	0.527007792403676	0.213340203414957	2.51580876905104	0.0729181805435252	0.463681333192435	0.324137633714002	0.988822791019017	0.372247861169238	0.987438756067654
370	-4.82752770408651	-4.99855413688774	-4.70098301890935	0.358267199044612	4.43326425203892	0.0721840268075602	0.466805519584318	0.503086433054583	0.987052504564606	0.434204043335237	0.978878556928434
56	1.48347582364092	1.69350430239112	1.36752498190408	-0.325356233259469	3.89857981086038	-0.0711895189320079	0.453645833597571	0.493231004283964	0.988718257010083	0.330699582081425	0.987438756067654
216	-1.51844635516266	-1.5893673652879	-1.45169090047177	0.275906714299986	3.54991724904159	0.0710658549159901	0.464202030924411	0.416853810290575	0.988860772249441	0.481782371692051	0.987668958221497
19	4.69214609630313	4.56045840007616	4.77053620776189	0.183081751371254	2.42562889906912	0.0709853709144886	0.472135416824631	0.423376821097238	0.988964320520568	0.479678018074	0.987438756067654
10	5.00665050000648	4.79367437998207	5.21652813567968	0.143553654861351	1.95397991005368	0.0706558746476061	0.466666666855888	0.585956537681144	0.989377096267592	0.502583629256699	0.987438756067654
66	2.1883855878809	2.22156784599241	2.15805076369773	-0.197720394516096	2.31897684987467	-0.0693046175432533	0.46145833355245	0.192854887966929	0.988496496788356	0.360313030231617	0.987438756067654
42	0.653760057245821	0.510671324001029	0.797328328844566	0.336011953150172	4.62273103254762	0.0689617076979187	0.464202030924411	0.373579301823119	0.988919581865806	0.490727405695727	0.987438756067654
39	4.75388566843591	4.65473776423177	4.89851851303107	0.118608914573719	1.59259591700408	0.068494054931629	0.47031250016837	0.709938006510539	0.989775255172031	0.579183908175408	0.987453960141261
203	0.21816310820362	0.177499879701584	0.244518228330033	0.18744675948603	2.47880718374588	0.0682061968098951	0.463681333192435	0.519608884424067	0.989529675646411	0.521052994044614	0.987744185619542
212	-1.78596637894436	-1.97751382792364	-1.65478722231653	0.305471646272351	3.80129181698751	0.0681840490580375	0.463420984326446	0.463341442950778	0.988847860548554	0.465265409468892	0.987656143801633
153	-1.021702388866	-0.887685003782035	-1.12758029901938	-0.273195637066133	3.3312768742597	-0.0681020678846619	0.456912262676859	0.58251424058681	0.989430574234603	0.479196849255592	0.987742977479489
249	-4.31146788294767	-4.07938654254304	-4.47696524655694	-0.369605901073817	4.94486227129358	-0.0680288475326597	0.464462379790401	0.54204604668138	0.989662143652877	0.516900649233819	0.98816644974526
273	-4.30100492692352	-4.59334637360185	-4.11803978876714	0.374021814720978	4.61256297520124	0.06774691888004	0.463541666873809	0.448598225000146	0.98617325352945	0.422239308375609	0.981537474798184
8	5.59248787115116	5.48643441929753	5.63414036667559	-0.146574966098341	2.07024222504667	-0.0676219962171563	0.47123145030623	0.602175934144756	0.989254313964001	0.614635386195045	0.987604293162989
201	-1.94793872714333	-2.31009343601347	-1.74119525839202	0.361314651180628	4.4411464080596	0.0675095706920565	0.462500000213126	0.415509967746264	0.988500300136781	0.416804856257631	0.987533544954298
155	-1.0800758956132	-0.941794909747873	-1.18839166701809	-0.281791515997615	3.95941717796515	-0.0662499343667586	0.463020833543467	0.429794931517427	0.988578345691223	0.448303725617307	0.987523599043203
2	6.32765869423079	6.18924612762787	6.43006987535193	0.116690112072277	1.68752167100245	0.0660724462238559	0.475000000141639	0.393357699745239	0.988833185788583	0.57709924347392	0.987438756067654
105	-0.222835075643185	-0.130265106176367	-0.296234063674397	-0.306013311263478	4.2018183383315	-0.0655832433181298	0.457953658140776	0.278150817450254	0.988496496788356	0.425304846949854	0.987720481118802
309	-4.67511812836719	-4.52568817333845	-4.77343636799829	-0.341688495701182	4.81877399850449	-0.0642515263361118	0.468627961646272	0.403813537701118	0.986195680042353	0.460104729440747	0.982681815595735
75	1.98011335354042	1.87666795228189	2.07288093752359	0.167568082603732	2.4481246758821	0.0641809226678323	0.471614583494269	0.507808308220026	0.988790037268842	0.622069468657089	0.988062735994848
163	-0.787044234547644	-0.56082874408857	-0.888766119403194	-0.290303449811057	4.00490426004315	-0.0636019552462658	0.465885416860364	0.575479893417548	0.989487315478095	0.460775883870101	0.987729028234155
451	1.47392435604457	1.39848755492565	1.52581694347142	0.144034818166991	1.99621822036694	0.063254631514942	0.470052083503191	0.274487759557418	0.988496496788356	0.485637263207649	0.987438756067654
6	5.54624309533945	5.48683610318446	5.62674355785305	0.13827651693451	1.95261649534084	0.0631203801906352	0.466927083521063	0.414377973651834	0.988833185788583	0.513794987950285	0.987438756067654
43	3.1634463706068	3.33152859105291	3.07716308316764	-0.175684237231832	2.20052559520878	-0.0629719203082685	0.461077844532568	0.896503964281606	0.991354849937567	0.450966207088623	0.987558269899698
127	1.28051725865333	1.33472394903213	1.25134691484802	-0.14910752654711	2.19890100452032	-0.0616655200537888	0.472135416824631	0.493603705390171	0.989074786155809	0.629605708159776	0.98843326798388
233	-2.76388339488906	-3.05562588624018	-2.54837945710981	0.328043143967352	4.78067485370933	0.0615808728325386	0.46784691504829	0.597307212626673	0.989206062310855	0.514004623897546	0.987627742564936
1324	3.24263726517394	3.12380525079473	3.29764813845993	0.142166034123737	2.07711438895233	0.0609962272476383	0.470190054842243	0.604697357173174	0.989450637867151	0.525732583083823	0.987438756067654
34	3.11802872397924	3.10453841214817	3.12904688440825	-0.171333695607052	2.50736822166957	-0.060835229850945	0.474739583476455	0.322992518416361	0.988496496788356	0.545386873372722	0.987558269899698
97	2.48178874457563	2.46299189359743	2.49213927416181	0.130597865756502	1.94173349765509	0.0598029924144781	0.473958333480906	0.617139636475191	0.989372287396636	0.544274716325231	0.987438756067654
1643	-4.77000361890428	-4.94469092158199	-4.64482790542885	0.320649964728869	4.23590177687644	0.0594286303862152	0.465243426388371	0.505338150667259	0.989698822169255	0.482872142267389	0.983771434940649
1768	-1.17914669590518	-1.2569714688333	-1.11952177371753	0.169850646283759	2.53558169056889	0.0581171313080245	0.469270833507654	0.548867174944551	0.989311294149341	0.534347193587145	0.987984868641416
67	2.07480044516739	2.16602991948964	1.99548868673891	-0.134829917034259	2.28259434214939	-0.0573370022397793	0.47227284577022	0.710777690436787	0.989920336683367	0.619258482004298	0.987733839561447
103	1.29344865222806	1.63240688786052	1.08774443480187	-0.158920086679311	2.64346018059616	-0.0570428378539561	0.473053892368217	0.391813431580621	0.988496496788356	0.659936967817966	0.988021712601684
352	-4.24420557385293	-4.48596610010594	-4.07995096973862	0.320945305079041	4.71837069907657	0.0567517249206976	0.469270833507654	0.533527924357831	0.989161152992541	0.486160705417316	0.987750772407186
142	0.0869838225567126	0.196524402998879	0.0340048987891173	-0.170558518457998	2.87641793380954	-0.0562676588372851	0.472012496904222	0.482149929466921	0.988818878126544	0.561925511310629	0.987752591967935
36	4.26441493157987	4.205232230025	4.29937430454722	0.103662499005901	1.69938328261829	0.0562439851505663	0.473697916815723	0.38280061468482	0.988496496788356	0.526218132373428	0.987438756067654
146	-3.02568628175353	-3.35984340621328	-2.76499690371284	0.345894390572615	5.52492972669551	0.0561349787692195	0.467708333516591	0.54633669315214	0.98937656644581	0.549562731300953	0.988262800211755
18	5.05566042437449	5.01127705125187	5.09412526636674	0.0993343340797024	1.60214409165208	0.0557646544972956	0.474355636698214	0.763349268717026	0.989768920303273	0.662560618348908	0.987590446765494
186	-2.00823470089223	-2.25075713650449	-1.86602932209754	0.326411438624734	4.7124947718278	0.0553905010629266	0.467708333516591	0.406551070953392	0.989093942041992	0.503599906709347	0.987742393301611
161	-4.60983801869015	-4.46514602714949	-4.69145045442913	-0.351319215416738	5.55325242847597	-0.0553797384950939	0.467447916851415	0.438726003536264	0.988809425194811	0.497869548908715	0.988371877188425
115	0.308024029633334	0.4414990006863	0.206993681930082	-0.173619230606503	2.8252334972271	-0.054684196838011	0.470052083503191	0.676528355465664	0.989880242455864	0.511523062818866	0.988115262946133
194	-3.06922665762199	-3.06831392978691	-3.06922665762199	0.300595419828753	4.91600970774978	0.0534631215770801	0.473958333480906	0.581676310947427	0.990179875197076	0.597440651603268	0.988248785449047
797	2.93165835342238	2.84758113965351	2.96669026263089	0.128703856441489	2.16240991947522	0.0533051170166286	0.473834938966214	0.61588160540274	0.989206415468771	0.636951169360537	0.987661133362252
254	-2.23356157447962	-2.3611422033365	-2.14639612309664	0.261352204207438	3.99691720701763	0.0532258424229988	0.468107263914283	0.450323190275195	0.988983655107528	0.475957389178049	0.987507445048777
28	4.11793927511935	4.07399055166976	4.15734979655381	0.119608116263237	2.10972267084346	0.0528219358543902	0.474095287832214	0.649326246842158	0.989436922898779	0.592506685107606	0.987438756067654
17	4.8579116369698	4.82343446861075	4.87416829883597	0.100634782631643	1.78213281452496	0.0518551644935027	0.477343750128303	0.429999768993321	0.988833185788583	0.634999095934048	0.987438756067654
1682	-1.78112843992697	-1.84944030573849	-1.72292066411727	0.206580649753508	3.49521972901314	0.0516438411279877	0.469791666838012	0.530033799656641	0.989317200311787	0.506032414566107	0.987833294823808
1367	-0.675424061934145	-0.597878861640975	-0.72750773273955	-0.141766995293548	2.41061442359655	-0.0506424096287187	0.473177083485358	0.665359105354142	0.990286605481142	0.643442044856677	0.988853727843026
510	0.731765680006639	0.663625675589296	0.782840580767434	0.154773511098924	2.78016975131677	0.0504120653205748	0.472916666820176	0.582342217602637	0.989540421606287	0.618303525829723	0.987983677943976
41	1.93503269924042	1.98322057819865	1.90813378766927	-0.253546335011715	4.50609538263932	-0.0500187169845439	0.463281250208637	0.708258904273612	0.989807460512108	0.502280951464263	0.987534909191508
46	3.67351641827148	3.640514613145	3.69359133320978	-0.0808645860999779	1.52955021432802	-0.0499300701906412	0.475917729894219	0.580152453764282	0.989445621455726	0.615181950263164	0.987938277525433
235	-3.21630396753343	-3.03576094788628	-3.35219007636911	-0.279037630504985	4.62216089319532	-0.0497468798171123	0.474095287832214	0.566606470789715	0.989367331987888	0.565677143886474	0.987838360934387
197	-3.898129529738	-4.22779530837463	-3.64657770157153	0.309796809370171	5.46511880059779	0.0496583437653261	0.475657381028218	0.593846290461093	0.989206479667139	0.562971060384829	0.987979456391957
22	4.32847497602654	4.21717713984623	4.38454422696253	0.11653833650799	2.15652401966674	0.0495401207010038	0.479302265152258	0.666331596884494	0.989631842429124	0.703218733868912	0.987827079527524
383	-4.7499030642654	-4.82824251861995	-4.69898853100926	0.232606027606903	4.34206427602415	0.0494449126824114	0.476822916797932	0.469720890055917	0.989119975646466	0.510513350522142	0.98716960098413
126	-4.28264756427288	-4.1376642162222	-4.38483593942352	-0.303666120280299	5.6716248689754	-0.0487569620686543	0.475000000141639	0.475962790684727	0.989705171324413	0.529004894021665	0.987196415466519
1391	-4.09996345747026	-4.02480581953384	-4.14786489018283	-0.275873799676484	4.61505213942822	-0.0484807623557136	0.471752148038225	0.483407250245783	0.987042570201748	0.543717758874293	0.983707095256424
1399	3.25153472984875	3.13469351708378	3.35008550700001	0.120488284554443	2.2059815682891	0.0481997568622714	0.475917729894219	0.491896928882316	0.989032264025964	0.509663235875971	0.987438756067654
