rab.all	rab.win.Protected	rab.win.Unexplained	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
157	-0.599080590366214	-0.964530426075926	-0.304095798664987	0.855123928349254	4.23154904217366	-7.15717023524558	10.1744613908392	0.591358807461148	12.1586779153063	0.19100236214534	-3.37432091068674	5.75093420457523	0.388484589489126	0.0232067057130679	0.46221353615161	0.0270628089358481	0.501497021296425
156	-3.36182840825505	-2.78934865684774	-3.78397274489277	-1.13066424146532	5.4357508704539	-12.6752408357091	9.53808074021088	1.01212359705066	15.4149349199036	-0.190975499501473	-4.56361043946586	2.94515375083581	0.407447036530933	0.110185264144043	0.591544849026708	0.102669800497748	0.59523592688166
183	-0.463136673558624	-0.848144900704012	-0.0489603315956231	0.77638904614323	3.59555007881868	-7.06664388845796	8.91699165066237	0.544451241955241	11.3191729129286	0.189177114981014	-3.51701713016052	5.39069051710928	0.393109352021713	0.0777865976465551	0.569016470486943	0.0397565108474319	0.533308202406555
229	-0.290263351778227	-0.01370194964358	-0.572610354361959	-0.466674055393693	2.22586654252614	-5.53740066037485	4.01733927313363	0.374200282807338	6.67065773007599	-0.187419895417795	-5.12920745880673	2.99301800921934	0.406464041465942	0.101869892143662	0.584686252765485	0.073829294136392	0.571311027884998
69	2.6529822603856	2.79059501290669	2.52682637987297	-0.47915203505627	2.35818410915853	-5.46668682466729	3.86193486921526	0.383900249564766	5.91920143064922	-0.184910862551176	-4.35517676589566	3.04701010566993	0.411386986650647	0.049423282723369	0.553691563310089	0.0748304719404671	0.59959677860847
17	4.35050775551536	4.62226300490325	4.1441489064565	-0.426047499407957	2.1849200286824	-4.82495711228519	3.82685790062931	0.315292614840169	5.25039981780619	-0.177997401158725	-5.10482646663506	3.35492543518968	0.399957201339281	0.0527254705880905	0.555399731834872	0.0269455831527641	0.525824539309378
205	-1.36380391629011	-1.70520252799418	-1.05576782252985	0.739896775078436	3.78722302772467	-6.96707722956458	9.01208252143423	0.559706932149185	11.1533037659322	0.176253509766684	-3.4429430084586	5.41443249222827	0.400042808616681	0.0731247062954102	0.574324650950746	0.0467962838286745	0.531091466602878
126	1.40240278808299	1.56697893662736	1.28419293460095	-0.388575019298107	2.01221010266711	-5.16094862680472	3.45003003171446	0.359634488767942	5.74434092700998	-0.175991526363065	-4.68151353105624	2.81083876256177	0.413866895267062	0.0312482350608733	0.521505168598276	0.0810791782925615	0.603633056343132
235	-4.52612971243024	-4.09113740818617	-4.87603270539482	-1.01403936998756	5.33184060584731	-11.689463412398	9.63277407919919	0.950187571805969	14.692847737482	-0.167594087571077	-4.50885395646568	3.26546042792798	0.41729081992648	0.180604154610606	0.622509244176706	0.168789721613359	0.617124449162194
49	3.86405404273526	4.08584352120389	3.70582009814518	-0.34760654800955	1.92168054307467	-3.92996242771114	3.17383794353587	0.336958174631967	4.58046923203919	-0.164131759456715	-4.33823009305646	2.87807019469495	0.425850631575441	0.0766364161533289	0.587382703809879	0.0966620444849984	0.630096555544421
55	2.58602190954742	2.19399685612445	2.84941296876322	0.478778577849562	2.63654747026222	-5.36353167024073	5.79768904421556	0.463874428482423	6.73667263475543	0.164085547440515	-3.51309234557335	4.49962525965558	0.421998716333338	0.240877692780548	0.764880040845779	0.10316603349191	0.638312102520013
138	1.31915856965214	1.76760317400742	0.947341308282454	-0.452512338362585	2.59629334811179	-5.66569048797476	4.09235885120056	0.464819276589643	6.52739677255873	-0.163842396438467	-4.27940380284362	2.96258915093237	0.42285469749824	0.106311088517813	0.623596927639142	0.151869390306086	0.680306119673884
173	-0.65378080848147	-0.869515419307503	-0.409662002769458	0.606343571173852	3.30328040874358	-5.16276032078742	8.61481791627868	0.534175242135084	9.37657822837362	0.162423635181104	-2.86547360760482	5.32933483390518	0.407661031822131	0.02414802564645	0.457945612037879	0.0720658280633477	0.582194748346452
189	-1.05946341008388	-1.42876524168225	-0.722356169492882	0.715252151843384	3.90618208519961	-7.21769126354852	9.36641766025097	0.627991498950435	11.8528841517434	0.160530786246895	-3.54102161939017	5.04738056133104	0.408303017695728	0.0933238733766814	0.590333556041769	0.0598442249676569	0.556127327707833
86	2.47407886964922	2.71190008012085	2.32694834032553	-0.496705089392482	2.91590311867743	-6.96242197051645	4.71840961611606	0.489054769733699	8.0134871522963	-0.158893269934917	-4.65199036947125	2.89977599412673	0.421356730459666	0.0610127032131166	0.571658974228101	0.107489943107515	0.644567985311833
93	2.49040690078722	2.36060874900926	2.69449980679501	0.314713341434543	1.95669106826025	-3.1060669955804	4.06670363952485	0.334847100930428	4.4684697334153	0.158147407750735	-2.81099031673005	4.38203431736756	0.432270490312517	0.0730375078007263	0.587677234158132	0.138785181669316	0.671800239570671
24	5.07592603323855	5.21579970776728	4.92682151615478	-0.258096833932111	1.59962745734494	-3.17205801168299	2.68491688085144	0.302918369360456	3.64396112480412	-0.151568809942675	-3.74145447382121	3.01879446143159	0.428510274251232	0.173129280534673	0.699160511901987	0.167595564741376	0.699949831341371
140	-0.194785421134918	0.137333238150662	-0.524669789045294	-0.691680317883844	4.24156507082281	-9.42702897146446	7.63132302254413	0.595006020610371	12.1570062929644	-0.150958275740807	-5.61983709144658	3.72937685218008	0.403809116580632	0.0979195131036273	0.60236761533632	0.0518489706004707	0.559300183491923
41	3.79844956675902	3.6606908662703	4.04162461519456	0.306113640511307	1.89966541113956	-3.48228210165917	3.49865012257416	0.314073354936529	4.33571592711372	0.150549091922009	-3.39513073326548	4.18556674114137	0.426492617449136	0.168201034327973	0.695065811261997	0.120606936127615	0.655359981763616
155	0.500159824034276	0.242368209011113	0.700439568258611	0.495685542141347	3.13844175488057	-5.49500988630995	6.51369391179338	0.544739111243568	8.05913358036502	0.150446871521962	-2.99625879121536	4.33668437955552	0.421232877020699	0.131164189872821	0.654299378254892	0.130363817627594	0.655570724016304
10	5.61315523263884	5.73804355295804	5.24356528661095	-0.315210287408817	2.03549577630423	-3.47985597975594	3.34475887771184	0.350016250831211	4.10534324505104	-0.149546013845757	-3.43293057248406	3.2389865303326	0.44232826900114	0.311017197962221	0.824360200493849	0.292256444246464	0.803967086286541
269	-3.86427581055009	-3.41813080003532	-4.24570886339421	-0.849248397701251	4.92934436423917	-11.9123176338572	9.25792499537491	0.868936430939656	14.3984243219997	-0.149465208204929	-4.4719024971491	3.32611676229598	0.42499465041052	0.189241762271606	0.664357482137114	0.171406690358046	0.66338120121925
52	2.70575899658764	2.9395151591799	2.43450575598666	-0.442592031599153	2.9554469186061	-5.63768037953435	4.95696025902044	0.452352160156267	6.46962557317457	-0.148929183694846	-4.47047405838732	3.43059744653317	0.417076824635263	0.12820055593462	0.655271190633927	0.0900545790852361	0.619651407326533
221	-3.14756726664324	-2.66285307906492	-3.52052280217431	-0.879991529240155	5.23069885823325	-12.3998482716719	9.20841725297499	0.886084113809363	14.8636209321502	-0.147079441636517	-4.5359900105442	3.29270034017475	0.425941781111	0.149993642414785	0.624772860609281	0.149235289459961	0.649278218616772
72	2.12280691998481	2.38112248366721	1.99279339218457	-0.439401728804572	2.43661670968454	-5.94028746602117	4.80428505008206	0.375918318680127	7.04007258740556	-0.14581618550298	-5.57298091866978	3.41447388754121	0.418574791673787	0.0873976042421026	0.602389774859359	0.0847346014099432	0.614702534870785
207	-3.76248497500925	-4.20494436223544	-3.27858080609733	0.876597011156215	5.23732991603877	-10.7908462272085	10.8716661232229	0.918183036582797	15.1200519455313	0.143473470506921	-3.52205819847145	4.04422484345604	0.428938356441275	0.358351074371773	0.785547671031727	0.1913696948897	0.681790724130229
136	1.14390279022984	1.03747045701852	1.29309185370777	0.368211331890524	2.41964088765205	-4.26247776823579	5.17448338945948	0.420660217295623	6.2458379832887	0.143271521886462	-3.27497403236199	4.64966888694461	0.42927455623518	0.11133307441182	0.62972194106268	0.14086896287065	0.670596984328818
252	-2.99449948082539	-3.45744654558706	-2.48054562174511	0.736242683626191	4.39969983844957	-8.62963127705649	10.2095308347273	0.790862658584349	13.5407491807028	0.143148361693022	-3.2608389849161	4.62318740395625	0.427654109871149	0.234512638808942	0.704759118148277	0.147572834165746	0.654777222350908
44	4.29127684653462	4.47615043679877	4.05543565084698	-0.252140940680667	1.6940499609136	-3.066525610711	3.08257482052012	0.308929360853783	3.94536647927391	-0.143127198229628	-3.75688393687506	3.21060393338898	0.437406377302375	0.307280154993819	0.817324580129543	0.192138681244186	0.719437367092964
226	-2.69078483403648	-3.20070533190095	-2.30576521488126	0.716504612572824	4.38997193032292	-8.71727068615262	10.2379615041961	0.739471202062236	13.5169884564095	0.142393825687765	-3.42604681923077	4.80439943046927	0.423068692789466	0.26560212865369	0.714374646089151	0.160083849419241	0.661093002202462
85	3.13834085915125	3.17637595621892	3.09205988039635	-0.26959471031567	1.75992429318172	-3.60941276993855	2.8529668211182	0.327441776165344	4.09972564411181	-0.138619402481833	-3.73987135612346	2.91613572477149	0.439546330214864	0.161553301293732	0.688381061791448	0.251452053592002	0.762820306991161
14	4.98581894038409	4.8555906656727	5.21847022647842	0.30043610342915	2.05712344280072	-3.29305315516687	3.9836063099165	0.360240960987892	4.52210903907118	0.137542469872137	-2.92972474774833	3.86382887165069	0.440924657762977	0.150125243799028	0.681248377010311	0.202476226401822	0.727916249363168
54	3.73124838460281	3.95754286527764	3.55517085075355	-0.286121546852705	2.20011611913573	-3.73971062146855	3.22995248791316	0.340229456399591	4.15342546291156	-0.136957204835395	-4.09620557282021	3.2728547193394	0.433554462059966	0.166322818810481	0.694562784012224	0.163103555013891	0.693201706417016
146	-0.101131178459469	-0.366600172296092	0.225256511382709	0.562946681018143	3.63737276688557	-7.51021403407571	8.08847968058216	0.565697032060084	11.3100320792234	0.136675498439394	-3.63511575221557	4.73589758855659	0.425085616730932	0.266821820749494	0.753183775183496	0.108271420964302	0.631494901404852
245	-3.94083484822828	-4.26272073384198	-3.57857031135067	0.815515459661091	5.17639814079952	-9.89471226810084	11.7579252540627	0.977513848505704	14.919575784482	0.135808846586944	-3.39283608940054	4.16812471762852	0.427776589196533	0.263254532420564	0.73017425581997	0.228096233256035	0.711509658423243
40	3.87358701099837	3.97361994201137	3.78000833890825	-0.258130011206445	1.75057326805519	-4.06869147956276	3.05649259706726	0.319986262877238	4.57377932437802	-0.133659408181369	-4.34718239490237	3.17146688816015	0.432363013961668	0.125229990361524	0.648735667899106	0.177411308554101	0.707983912969564
46	2.38498488428997	2.12272204960435	2.52438994608714	0.531318295202211	3.68636966513424	-5.95722180079587	8.45052915063724	0.538142433767519	9.77648305559693	0.1334318799691	-3.31882112816407	5.46715174345616	0.42936643863132	0.0764390512087301	0.590053556303822	0.122425225138403	0.656180176376184
19	4.0449171391636	4.16786324521272	3.90675469047278	-0.37879372164223	2.52183678257111	-5.59235258752319	4.67947575239531	0.406352556445676	6.34607537659855	-0.132256231352399	-4.63693819418842	3.57536431489839	0.432791096151722	0.161230052347113	0.687218269504052	0.146650227903208	0.679588687780765
48	3.89738199099148	4.0219824014247	3.76523967476112	-0.241705323470517	1.76400863027638	-3.56788494872198	3.0491798778915	0.296413608569905	4.11342879362378	-0.130294489061941	-4.56448626296078	3.26044089900046	0.433219178341779	0.182489258230626	0.711040816316474	0.161393009173186	0.694048593725033
31	4.07989121174075	4.25671764200733	3.88979880196683	-0.298108468588879	2.11091356784386	-3.92999985872751	4.13533450788993	0.357521609908916	5.09354905432237	-0.128899804658511	-4.00742438605898	3.39533908765358	0.438262358467368	0.354360296209147	0.845121352117732	0.219756895568303	0.743647022941454
36	2.8718183369657	2.77750457987277	2.99287314351907	0.320946563189335	2.33524710029298	-4.50163326238758	5.37174264236285	0.317837111824923	5.86248055904395	0.128769299839714	-3.98667408172277	5.79864061687721	0.420590753735671	0.0793387846847548	0.593584500855838	0.0862832445373487	0.611251932241377
244	-2.06143344696311	-1.82155597201861	-2.24875637308158	-0.619321108525272	4.07587600097963	-9.70519820288751	7.96305081747621	0.702465577271802	12.741353428809	-0.127705576614753	-4.74540496587272	3.55375064333669	0.433982452642452	0.27470489074685	0.731676402061991	0.199118709477318	0.701393736032888
62	2.4835478229034	2.78257797869479	2.29554204816495	-0.364213639943972	2.61148702152019	-6.30290732780275	4.34033188108783	0.494674333050415	7.07801521621606	-0.12753448563572	-4.36756279220181	2.93344663306027	0.442636986523292	0.13342905904841	0.654210234198886	0.210947965705009	0.734188133124064
180	-1.60992285856279	-1.34025050307282	-1.8679345592013	-0.634604418000574	4.41019550427152	-10.305478056504	8.76340582796031	0.674859742454006	13.6035771569319	-0.126885148980949	-5.25401900837256	3.73780676561222	0.423068692789466	0.216773809266812	0.704779156271699	0.128964296122794	0.644743342852433
100	0.920218242635948	1.17240592787488	0.726337762232763	-0.435885328947312	3.0245396953749	-6.62013790505526	6.14904896957	0.459566556187376	8.47416794122644	-0.126344402937954	-4.67208816978562	4.19148006312237	0.430772523273841	0.384563160757702	0.839567612132105	0.159122863343939	0.68536291760388
8	5.56699854246441	5.35541680129106	5.73248979018518	0.267830253863859	2.02962013396765	-3.40344695059153	4.25125293259826	0.290095348318136	4.6845699355593	0.123356560840629	-3.60919734386555	5.02299601902115	0.435694414972404	0.170253027700119	0.696664567519028	0.177648927139064	0.707476468926971
90	1.47239579412974	1.63876555411679	1.29778977476378	-0.395441326682353	2.96763733809348	-6.34745394052649	5.11530092853008	0.426107604636328	7.52639554791233	-0.123226756686422	-4.98300516040906	3.724693318579	0.421660959210719	0.209450060415039	0.731196080052341	0.110076617768514	0.641637214587753
18	5.35050180508214	5.30409186335347	5.41724131670805	0.174812379174199	1.27841775141741	-2.23573182040873	2.64503468922859	0.22272743220804	3.18381825063354	0.122083745471998	-3.06951643328984	4.20818085838016	0.44168628312738	0.162720532229799	0.690717156598441	0.219088433931842	0.738765464348829
208	-0.878704368962111	-1.06837613374481	-0.718912806036094	0.51839399386033	3.62378677770973	-7.06490978450685	9.28244473499721	0.648367310667874	11.6127943175462	0.121558929192908	-3.38735348998886	4.87979775358516	0.436643835862266	0.181165029530343	0.685308840113362	0.214240484743169	0.731391364014487
53	3.26192562672881	3.40203325060345	3.13970213147697	-0.28562819383262	2.19722250913609	-5.07640515086807	3.72074667657152	0.384330605037044	5.52098817717135	-0.120672917245151	-4.46562540209614	2.76213998891657	0.441138698858016	0.0821072221018571	0.592432125564921	0.211759561266906	0.735802746256377
112	2.12589286623109	2.17658978011147	2.0373110165474	-0.229915336637247	1.75864144862752	-3.59059536221801	3.54249048360497	0.310323856677701	5.06195790848321	-0.118548216466419	-3.96658462935776	3.61806435232437	0.443279109808413	0.353296264323212	0.833313480604765	0.255370426934332	0.768479532703559
190	0.266168680472238	0.00612243745472707	0.476728641252848	0.387103568034041	2.75489796010103	-5.12250849988751	6.68021368474428	0.499237135782944	8.99816408667822	0.117416027537985	-3.28580052257576	4.55264835897517	0.438142123527503	0.185979703779554	0.698735949062226	0.192046213309829	0.716369780482052
99	2.74134451166537	2.85814844260512	2.60229306908367	-0.23271386695853	1.86886795590084	-3.43288960533517	3.27999833399769	0.349063652874002	4.2443828009358	-0.116543796621437	-3.66412688748044	2.95994438805483	0.446489726234055	0.326853852372792	0.823504930909753	0.287459198198624	0.791705547630699
71	1.13619639025158	1.37065665334912	0.905052726523632	-0.511874000552133	3.74868020908854	-8.04686183126462	8.60835816651702	0.581953920741508	11.2561462064176	-0.116109708225954	-4.41146735481994	4.1141244108486	0.433647260531835	0.592511996652492	0.911294124657352	0.171418479545182	0.696631612969961
89	2.66736867978354	2.74968143778528	2.51970780649926	-0.23862640875292	1.96586194922737	-3.73579401857558	3.22206681484989	0.340193461973205	4.28915463790522	-0.115667802917956	-3.75793358802293	3.01500966831046	0.447988013899374	0.28627169244054	0.799473314685432	0.25695057438704	0.7674481410029
159	-0.346430673776938	-0.531147440662934	-0.149594378942328	0.439916500163989	3.30201130829774	-7.17119870993242	7.36206214890749	0.504890267183237	9.74903224192242	0.115588386004357	-4.060684135351	5.02739084696404	0.430008561916389	0.35759546612776	0.812848295905221	0.176112510602319	0.694943634020669
94	2.1018921777893	2.4206792609922	1.91072222129115	-0.267281544386045	2.2813846397918	-3.93410903698781	3.84080137858827	0.397113942819647	4.8026808544593	-0.114486502229679	-3.90775813032479	3.1052552675324	0.446394179535002	0.412098715976458	0.862318109593925	0.355029251601528	0.826224401197239
111	1.48605102172457	1.41773537338635	1.57442153727663	0.257285947070556	2.08885898339949	-3.46887460479599	4.92792219796077	0.356322702015852	5.60895115377481	0.112462631575608	-3.06390580851308	4.46748912504023	0.445847602948923	0.116878390208617	0.637303316734609	0.223553796072547	0.736531623854316
219	-4.6108294932504	-4.86699748980228	-4.34591917443406	0.659551648206499	4.95771313000625	-9.36850972369486	12.1227864549465	0.931022779118472	14.7564682030362	0.111413845672496	-3.3538733619112	4.48970574759515	0.446822170117519	0.301602426932622	0.72609638095065	0.317604333072098	0.741152304949051
81	1.58692741482098	1.39831705595982	1.70217766111335	0.33942048458608	2.94228708429665	-5.39389610736929	5.49833127477237	0.405827314362945	6.67795213944555	0.111401736865444	-3.89178625257437	4.48041388285213	0.438570205717573	0.566154359814249	0.90647604568729	0.24151459813782	0.75597809312729
79	3.49807559479811	3.38514310626616	3.56084499984226	0.143091719605539	1.25128270198816	-2.1491909836054	2.6076325560562	0.217476119221523	3.10413242176579	0.110963230575143	-3.17166732712122	4.29707906210644	0.450888080651475	0.286422529147126	0.799552458149862	0.336757867508484	0.818014910235481
27	4.71087564910194	4.82267916146421	4.49608932604023	-0.278550765824784	2.4540244404492	-4.62981975204766	4.11959297639529	0.432265921978774	5.30765967305569	-0.110609585474777	-3.59715124812144	3.09372884929778	0.451412671420142	0.299325421360095	0.814305770235056	0.379436368137511	0.852150782514403
293	-4.58436750456316	-4.30522148988111	-4.85320535515883	-0.572965549262018	4.79357101247606	-10.2374979295848	10.6079480232955	0.874024989785099	14.5724147819657	-0.109190441705485	-4.10173598634882	3.70009508024218	0.447678151282555	0.447814703711753	0.821393472668033	0.353106719697251	0.771186652068604
106	-0.434645178832713	-0.726715397716202	0.00638876863315563	0.511042963994257	4.31272410106384	-8.67808498487598	9.33947409203158	0.66403974374498	12.3721702967601	0.108601417876575	-3.66127430921264	4.32876082721919	0.440924657762977	0.398832781902552	0.829257296085791	0.260840237079731	0.763756023441794
263	-4.06795969149853	-3.78831809161025	-4.28217726007958	-0.564544680873427	4.45520357116293	-11.0619095995608	8.9179182585351	0.783519470244181	13.7179280642679	-0.106718121134229	-4.56846048517035	3.51492924375512	0.442756259583647	0.31244144978386	0.737405113218839	0.314394987368024	0.747764319708811
116	1.92561550544732	1.79307919634183	2.01391253640991	0.212412570104416	1.66755807684101	-2.9579667437219	4.11499099707899	0.276649651960369	4.59313737923822	0.105600995058573	-3.31932734211984	4.85608967819875	0.441994863238171	0.167060679141883	0.690087997805728	0.248159688186326	0.756090300322095
266	-3.24026242615875	-3.55162084414646	-2.94550677985823	0.507225594370026	4.25243320700901	-8.32018519549747	9.68940438641572	0.773753920218052	13.0478744550161	0.10505214161228	-3.27401016699844	4.48173582520264	0.44382623603992	0.32948260388908	0.751329028618773	0.287410811427156	0.743235261473586
141	1.20572913780975	1.1195022936758	1.34294736579851	0.232100016220217	2.07598959311312	-3.75741273944405	4.70526675074293	0.390928881034587	5.82927462348251	0.104083404736368	-3.29250621308694	4.06002024973545	0.450770548134994	0.331784064221943	0.807058415170639	0.381043205399012	0.835211407926441
223	-3.06980736224987	-2.6332461989341	-3.3806410365198	-0.580040433228143	4.78592648926528	-10.533207910207	9.99440058923994	0.838405519954939	14.1094014970711	-0.103491072947081	-4.13177909388041	3.57620533466659	0.450342465944895	0.465947779395529	0.83971471144106	0.318253229034478	0.7743220551279
61	1.95326434740985	1.77041512413084	2.11203622801486	0.490030759765472	4.32066383553047	-7.2012822464042	11.2168019114847	0.497703752030618	13.949204296034	0.103477744545296	-3.73119149374257	6.50347904489709	0.420928739877219	0.0694699851106086	0.574966454701894	0.131100232967637	0.667418639589017
243	-2.34181598670614	-2.05817057321373	-2.65195009050758	-0.51361070007771	4.17895262502922	-9.63535973009262	8.57552970405192	0.709215442604757	13.2156218416246	-0.103326242017762	-4.42647094007645	3.77029978283232	0.44339824545741	0.353250802584801	0.774832805471368	0.286319081581984	0.758653391322868
279	-4.63812767125165	-4.36503190838495	-4.90428164026498	-0.570626966826736	4.76693838135137	-11.037760084827	9.17030807039711	0.832458335839575	14.1827811753871	-0.103069288556909	-4.41142924794606	3.37322901035615	0.448534132447596	0.375656463013994	0.782373810178439	0.360825135288001	0.783079239398306
147	-0.532696008682509	-0.676558709671037	-0.411433326733671	0.417020331740305	3.6523864655698	-6.73151423620982	8.42359239175395	0.515430046896633	10.3536606861021	0.102345876829196	-3.77762263509383	5.53190805068253	0.432363013961668	0.166424900687065	0.678419230979362	0.208613845482084	0.717285519121178
265	-4.71418606208101	-4.49202745804271	-4.91372914358229	-0.590190604184524	5.09098842318775	-11.5838901992611	9.88329371219862	0.83610730923655	15.0463231900013	-0.100402814125536	-4.76480142302884	3.30611530017976	0.448534132447596	0.362201966316663	0.763405934889687	0.354855475861117	0.767096699520631
295	-4.77648234634164	-4.95618783940364	-4.60191363297787	0.500601023475545	4.41289543668024	-8.95242182222072	10.2502427068022	0.762739853329779	13.1365680260746	0.0998063659360966	-3.5662895151786	4.53832814762942	0.448844178279561	0.354445472432469	0.748269670863548	0.380094452622385	0.771856132013749
60	3.23582055478401	3.42166590866075	3.06855668075386	-0.238415400141142	2.2517472779772	-4.10863629147904	4.20813376468212	0.360257290209399	5.41581259667875	-0.0996277064202338	-4.00196167249217	3.28929359944962	0.447773972804327	0.441868308274936	0.877947448022278	0.2928668796997	0.794721582040929
47	3.31819830504008	3.6268976611157	3.15350190140263	-0.242866949834632	2.35174702567014	-4.59314801440736	4.37768049712446	0.41203358710786	5.95756820564418	-0.0984415927539995	-3.93891374396491	3.30141421696207	0.452268835800342	0.324460271389907	0.828033073293274	0.315456366247034	0.813405792434206
297	-4.7418112972308	-4.48434022824755	-4.99498112200096	-0.507676509344409	4.28741677446864	-9.96850791101301	8.79982741208464	0.784862533124174	13.5802537284034	-0.0980920300686996	-4.39140511789173	3.41552023877534	0.449604108903901	0.387923038064736	0.771430826339866	0.372663976563479	0.774899612433949
