rab.all	rab.win.Explained	rab.win.Unexplained	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
8	5.66523240084435	5.5606130137018	5.72449539770924	0.220838141834754	2.02152548675195	-3.30496399331291	4.48263268172266	0.355067610332519	4.71200310918432	0.1011016107848	-3.14182236687546	4.07424706889653	0.451904631709681	0.220453040402754	0.858513093242116	0.343134447008614	0.859955744124383
24	5.02639997054531	5.18476791828245	4.92435562817382	-0.169748839595805	1.55382879785908	-2.85049627880785	2.74238658001256	0.267594019119389	3.44937996730539	-0.100795700678462	-3.56587208206564	3.16052413475075	0.454495614322413	0.447190151151772	0.903856019711961	0.38462598694543	0.871181173560447
96	1.8354016088561	1.94429141757182	1.70195946909843	-0.233602569912308	2.28585616772824	-4.72746037261687	3.88460738651163	0.357764372969454	5.27364249010629	-0.098143388089537	-4.55309526379457	3.41111555463667	0.45026034561449	0.367813116596222	0.886980289058032	0.352807451516657	0.866418806812029
57	3.40939919536064	3.51488010801728	3.35078762271308	-0.185887324592373	1.82480469085125	-3.57184686958106	3.18944300433969	0.321991295502679	4.05353007292843	-0.0973429410327377	-3.91133755698997	3.29203812412154	0.455193203900124	0.407113127645129	0.896249075820772	0.411671070997062	0.880623347814024
92	2.06007264458074	2.10335846500197	2.02337634558237	-0.227290584941099	2.23901427964697	-4.77253081767259	4.24059986680529	0.383695640396537	6.11291108172387	-0.0968409198666515	-4.25617438762234	3.26095293329196	0.455317982738189	0.280773557245801	0.871019075955802	0.371697997641142	0.869758174916642
198	-2.11179546821225	-1.70634405456473	-2.40655572447229	-0.533988002873174	4.8175020883105	-11.3008102558881	9.42218977037323	0.75321679999792	14.0387397772388	-0.0966061071917514	-5.08267322166716	3.57707560767515	0.446697725741648	0.371602317935097	0.882792686764688	0.365839943945769	0.869997958040429
117	1.78917552946724	1.93649769814251	1.67289570927901	-0.232493147176184	2.12670495744161	-5.06781805707935	3.71344150839347	0.345221135204079	5.87657808734106	-0.0964020501157432	-4.51961715995618	3.33651544138283	0.449287281022615	0.241723814674658	0.862785424901814	0.305469455713137	0.855765614961702
261	-4.02536492254824	-3.70916885610564	-4.24045811058649	-0.583589022277042	4.94224186840827	-11.9887146170561	9.22486312984416	0.871900858453221	14.4403399159397	-0.0961716838545248	-4.32791711549978	3.10427972289916	0.445997807359693	0.309372779023198	0.831713903241126	0.354801931213113	0.848488045119757
163	0.0675934746854612	-0.0973643582637109	0.189497352699587	0.384751077771768	3.51472461821417	-7.32545720638739	8.77849384164959	0.504290643832856	11.7087688206928	0.0959526793335264	-4.40471347413976	5.21451840160175	0.445997807359693	0.428864000837089	0.896339161606716	0.347219708106776	0.863128467100631
251	-3.19178152322825	-3.52131937769135	-2.93387454706434	0.483320588873211	4.50899156723983	-9.04127705232565	9.41249245405285	0.810997876313245	12.945415412554	0.0957884968483254	-3.49001226778715	4.21661098609441	0.453673245906642	0.503667740254155	0.914756175359889	0.418031165280683	0.88454688862358
38	2.89338033937323	2.76071156008205	2.97139183723957	0.26151035679109	2.83045918613555	-4.60190669047676	5.2100340828384	0.295025763006587	5.67215508194094	0.0951956822004433	-4.96431978237005	5.31746349897051	0.433388158319393	0.516864958676574	0.926172857012506	0.205587151871867	0.836037299210187
138	1.0847388859398	1.59459799600708	0.953370055282824	-0.261169165774032	2.76336167260166	-5.48474698692556	4.48822477791836	0.462542184120438	6.55500019974951	-0.0949536196903598	-4.22771946633045	3.06143038686984	0.453548917804893	0.245419237232959	0.861220567305017	0.382257353559013	0.872125137221641
175	-1.63930424599003	-1.97059372187592	-1.40198324883126	0.512645885213279	4.6514429396136	-9.15130501916461	10.5058210285853	0.717493021604196	13.1441194019355	0.0937671305410449	-3.97734141782576	4.77229272763714	0.446149630376604	0.369810676127983	0.883997749420375	0.298948267259369	0.851605419784717
164	0.0304573106811636	0.254982417320679	-0.183684050602478	-0.358122214668036	3.47994666406158	-7.55047199829708	6.86787598664391	0.543317869027769	10.3838405237478	-0.0930794260479056	-4.51405126115003	3.98363929292812	0.449164154884374	0.551701703661369	0.926754567318401	0.332505143858549	0.863675936383846
194	-0.269935353017973	-0.107993985360996	-0.402049181976985	-0.289588579238331	2.65980185046496	-6.25130237989906	5.45525804925668	0.440794665595049	8.5617457579433	-0.09225501430402	-4.66657624847218	3.90770213751205	0.450383772243608	0.364332738172966	0.883002922815115	0.349917197630257	0.863439766127981
88	1.68122539154981	1.90865597905485	1.55341004487732	-0.278158114607368	2.83755514751851	-5.69659013962194	6.30299710125666	0.39244943837132	8.53385789687293	-0.0920471313672001	-4.84742057721744	5.03282079020232	0.444779391964007	0.696887387400177	0.955506382055147	0.281616918587569	0.849819354049649
196	-0.396929307331352	-0.590880936507337	-0.241767759739416	0.296218993980703	2.78802626630456	-5.22285820010946	6.71528531731436	0.481965149895306	8.53208782769982	0.0918609725083526	-3.5449859228231	4.45695835829573	0.453548917804893	0.293275747117909	0.869142167584037	0.345157671739922	0.864482834209031
176	-0.108856987584306	0.0571020875534005	-0.253795557738221	-0.351865578525956	3.29269595220363	-8.14031295892694	6.08290759064888	0.54644406910394	9.56259955126889	-0.0901197088284182	-4.63286654794877	3.29197315017812	0.452452727074749	0.323761529452668	0.877294598616942	0.363787559168517	0.868703060919679
97	2.40069889034087	2.16621399006158	2.59714566686809	0.185988426181695	1.98898465350458	-3.76542769447135	3.29807702921	0.35397692331653	4.35499508834785	0.0897899382532476	-3.34763300349517	3.63137796417527	0.461496300598675	0.706276660919511	0.959430685014667	0.460675301016164	0.892449523717419
288	-4.29286016865008	-4.0929816531141	-4.41715215838341	-0.471951537977791	4.6400494438683	-11.0744863918953	9.10787392477665	0.806555620169625	13.932743612972	-0.0895190149207674	-4.42125451127716	3.41051608084182	0.456015346947745	0.410596933102085	0.866395315226601	0.445744520000028	0.870567444916698
1	7.64526789911835	7.76845805069659	7.60080552851846	-0.152026127389832	1.51847603403891	-2.70154795858254	2.72088196505284	0.264651594735828	3.46383378820726	-0.0893664096952199	-3.66226381622912	3.10486201171927	0.461896930064554	0.458917672090184	0.907462629724686	0.348975835644511	0.861026623408197
271	-4.60103041746486	-4.83563280079512	-4.41256105279126	0.437264503410782	4.63218367208123	-9.2641454934707	10.9851582272227	0.853854810483376	13.9260530729353	0.0874169260988827	-3.60978637220525	4.25604824050879	0.456837489995373	0.398091630700646	0.857911979372035	0.383365382392383	0.847621937572417
224	-1.94282711453529	-2.23596941763847	-1.72511367665667	0.457510824503141	4.56444113712968	-8.99957021769274	10.0852990485726	0.767452533585423	13.4151769723129	0.0855701496798691	-3.61070213398446	4.2517338568433	0.454371060852505	0.407677163350399	0.893716188261603	0.399536997362576	0.877422329272137
4	5.28605987992338	5.24793507303016	5.32010923972158	0.245194112506217	2.52689919939604	-4.52342202648417	5.46089431782273	0.42925219631198	6.23380994009281	0.0841965475056272	-3.28148950031821	4.04979545153025	0.461222252916124	0.379136424541603	0.890504489764034	0.439480420625905	0.888962786811335
135	0.434298086349689	0.218934871390291	0.553135729918105	0.273038910843987	3.11550383495342	-5.6242473003349	6.39396880072744	0.488031042272384	8.12137780859413	0.0825705654072886	-3.69283355434618	4.68215712702684	0.457236842375017	0.375804464368926	0.889151329009483	0.376427813840569	0.871958330627076
179	-0.596379724503072	-0.488757607415426	-0.722306378736779	-0.319480564535051	3.61537971751511	-7.68020188503453	6.10230629460622	0.466084034108333	9.30433269502509	-0.0819513638684433	-5.69831462866612	3.98989619276222	0.449712250249431	0.357597972113862	0.882759996488563	0.317663313788829	0.854959277959601
26	3.48409725205631	3.38542615089703	3.59916732453635	0.257043168040881	3.267152760345	-4.8750564585771	5.89349728503041	0.329430344643022	7.21621331055997	0.0809811746467251	-4.24543951074683	6.69983264108648	0.439298438313784	0.112006035651472	0.835061869599519	0.261516667525643	0.845555311859511
58	2.195771633046	2.30506730567455	2.07266467658977	-0.232176870606359	2.9471190799218	-5.5812831727391	5.53557570475099	0.323627255287796	6.55113523156924	-0.0801095207567561	-5.63624208815874	4.82441972679387	0.442434210891632	0.474244862319552	0.911829764020323	0.311903264710498	0.851630735223377
137	0.0220645442595604	-0.109202376550042	0.10852092924757	0.293574504603768	3.10468233720693	-5.77382117261515	7.71043939302577	0.493903929804944	9.28444740497157	0.0795522202299183	-3.61707893162475	4.63523652480307	0.452452727074749	0.284224019367393	0.870149322939833	0.353351702906202	0.864894816534626
67	2.33567536993962	2.44773877859227	2.23366818440442	-0.225302281396906	2.45984002072787	-5.59661053646709	4.9665544166903	0.395368068604085	6.48521181816167	-0.0787811889096436	-4.95956715284423	3.85711182818998	0.454645108535044	0.41268480101707	0.895443373023085	0.426487001454292	0.888035692133444
266	-2.79452962170128	-2.53287840654012	-2.92973108719093	-0.425206997903338	4.56498987305599	-10.1393986824142	9.23885478979569	0.748471102711654	13.8224792872846	-0.0779175167689766	-4.37201417155054	3.75144271659483	0.457111537677916	0.489082152930003	0.907621568557994	0.418343918305254	0.87718859465114
107	1.75811796897747	1.62459935861325	1.88100263883306	0.206144941032827	2.38072091553734	-4.67845240330878	4.48243672483279	0.394494280457366	5.62821889559235	0.074990495298958	-3.68385533434969	4.12832539056151	0.460526316038206	0.63889950942418	0.950069785892918	0.440228306707006	0.887070155236796
279	-4.76213235599082	-4.48803690264493	-4.93241678151184	-0.385294831740928	4.64358674597317	-9.92194422473111	9.46087050110078	0.820806187451614	13.7022410319997	-0.0749028646003541	-4.05536586635143	3.55813651980343	0.463541666896187	0.494342196162563	0.901512159730142	0.46954151285727	0.882124670772974
123	1.71700765072072	1.84921794236482	1.57824047840784	-0.166819601209353	1.9742852212277	-3.98178378791273	4.33416421927638	0.311476481517245	5.43895584677468	-0.0732282340519032	-4.14776928234919	4.0914056112039	0.460126062185926	0.771352386251259	0.970293121777499	0.465572525306661	0.889204145842895
290	-4.56575643639589	-4.45412680465263	-4.6588191354727	-0.36395501118498	4.455611712836	-10.930744657523	9.05354027965991	0.771328635595056	13.7610498045903	-0.0730570070421705	-4.86643011944471	3.70224648565183	0.463688682059098	0.389060111945067	0.867775708603403	0.443346721822008	0.872921105647961
52	2.53217748221573	2.68494721202979	2.44383837461184	-0.208171033384803	2.8332133509606	-5.41257308772605	5.21239753604288	0.416214132807807	6.52237723776118	-0.0726679399104435	-4.12892911545993	3.62869723704922	0.460126062185926	0.541463041848262	0.928666473509383	0.439770914891703	0.889185238817291
85	2.93607140418545	2.68215519844103	3.07092424059542	0.142159178800487	1.83269364566284	-3.30878003680399	3.35608909943193	0.338846478146482	4.17113402415017	0.0709638166305683	-3.36930600579328	3.75487713726143	0.466282894948941	0.535808695137302	0.92685865096504	0.447611647823158	0.891069778892041
177	0.198320384886044	0.265474772907763	0.148530115612674	-0.234261106772943	2.85494205246271	-6.6467271381894	5.68577641101827	0.506546288901494	8.47302083920089	-0.0709445597519981	-4.33603241050653	3.61319543278532	0.457236842375017	0.331545885957731	0.882388070092613	0.477534393487317	0.892949092767427
136	1.21904462927319	1.14704182085692	1.29192325635698	0.223242649669852	2.72848611329341	-5.35284086318523	5.243787975302	0.48345856475022	6.98684589861896	0.0705715812395277	-3.5652716986846	3.62516314788056	0.464510825106764	0.509474601441053	0.918814504542024	0.415395419900703	0.882453370377478
185	0.237149440636706	0.39901576997266	0.123046685220394	-0.199535530409034	2.44830446554007	-4.46065541437257	5.52248522442249	0.45555359727959	6.72833524500855	-0.0703685745886454	-3.81710765310113	3.79876531784338	0.462719298480369	0.804584333080072	0.971823041508717	0.528758927834373	0.908893151082451
120	2.29124155767754	2.2022056195282	2.39564338825845	0.173872222707966	2.31006506787629	-3.98783776605275	4.71197846558338	0.389618273946067	5.7873074655862	0.0700272636249009	-3.45812036114186	4.36911174167141	0.465734649338387	0.491762575265849	0.916481512508584	0.527629957325112	0.911494593686746
139	0.023143385250604	0.136731151497572	-0.0746478753116619	-0.297410771018107	3.46133170751824	-8.56821287259578	7.04447477600877	0.468499739260628	11.3167040561242	-0.0699045917710283	-5.69944920184618	4.19706390859926	0.448616059519319	0.335581198664873	0.87928777444831	0.408835681285357	0.875147043614478
169	-4.1879112983606	-4.37934262398511	-4.02148336536403	0.39728731982811	5.26789247726865	-10.3139863453558	11.4669735761411	0.90890069812612	14.6189435241499	0.0695500465143214	-3.42192005928962	4.27537730243502	0.464089912506735	0.454366843998408	0.894958233077217	0.45079763841257	0.878202103740504
231	-3.48910139325	-3.59955885484691	-3.42504059604171	0.390527397786365	4.9083956519421	-9.60992671880528	10.7960269593414	0.885945576770836	13.8419625849728	0.0691505958537585	-3.68939883331447	4.14617470813566	0.465460526533111	0.443244963685443	0.888138074401592	0.498979690770138	0.893901232882669
21	3.07938758500778	3.19284261389382	2.98272070910128	-0.207152127582485	2.22076170633009	-5.90135007631603	5.96823028489517	0.37664405509809	8.79407809409104	-0.0685462732816779	-4.60623476811575	4.18916539802783	0.455592105543448	0.685608006882063	0.953681439557591	0.450657271350558	0.888072796558962
289	-4.42627793844515	-4.24815308448023	-4.54359140914942	-0.329853136051338	4.47503225871604	-9.59641829710765	9.90699745061225	0.813822171438194	14.0435456666731	-0.0681851299712768	-4.26461451170353	3.89996317034551	0.464089912506735	0.540112574745173	0.918873383859396	0.509199704467455	0.897402714523826
207	-3.43849445314706	-3.69432741836465	-3.2501042947837	0.393303046001151	5.09915303366189	-10.0151274560679	10.7491235547768	0.917680984691456	14.2436135199499	0.067202178343774	-3.42260029359501	3.79164836183364	0.469024123001734	0.515506939908368	0.91561499692733	0.499446470326433	0.902833360265217
22	5.10644082090762	4.99127390504709	5.16083147722515	0.134674356602654	1.90647621303688	-3.43582170097666	3.43434012770005	0.348499728629069	4.30377501068488	0.0671553446949609	-3.26719526491018	3.41554534856509	0.473410087886275	0.700790257293507	0.963827342777088	0.675201104875426	0.950840896015633
256	-4.17796480960046	-3.94045633209955	-4.31097705267366	-0.422220637376078	5.2156654448428	-11.4903182289228	10.0138440545059	0.887130373677222	14.5231829933436	-0.0665644611257908	-4.25699353047168	3.53290041999672	0.467799397297462	0.496875231030429	0.911143107181639	0.528415238046697	0.901304933730552
298	-5.15821482191626	-5.0237993167148	-5.25300639220283	-0.349790292962721	4.45686810415971	-10.1514871189974	9.19411373191564	0.76230795072619	13.7971088285384	-0.0665384518152501	-4.2499825123444	3.84764725029644	0.465186403727835	0.464980836184368	0.891602972464705	0.450354562529221	0.876986924761381
60	3.11344863994257	3.18240701575662	3.06848606834141	-0.171833751787931	2.39337028011449	-4.35401288744113	4.59673882899599	0.431239552832674	5.6295274241238	-0.0664813502476397	-3.62909118542889	3.4090253331349	0.467379386170054	0.752735938674991	0.968758813351881	0.570451507651894	0.923430036926218
215	-2.4795036252041	-2.83148711939606	-2.27005404420143	0.37609585388088	4.5626051618605	-9.84789532620429	10.6220989434689	0.712783189218785	14.3672303194874	0.066084942598302	-4.01589971025471	4.39848713483493	0.462445175675097	0.485634081678644	0.910280898520017	0.491342041804467	0.896721923140752
153	0.334315425796896	0.20946356784492	0.399542337017594	0.219617517331621	2.86725447299059	-5.71510521766033	6.36013180242833	0.423597097114196	8.17217166174954	0.0658987065497848	-4.2911824446298	4.71514609064136	0.460948205233574	0.405803103535676	0.897918467125228	0.436715290746934	0.888058431526935
18	5.39692189380856	5.37737593385178	5.42126187062809	0.0980187099741441	1.30527474629088	-2.05787080498968	2.56422765738817	0.218190649516337	2.94188056644404	0.0658933165853947	-3.03585309149296	4.08557884290073	0.471217105443994	0.339019840699562	0.8812687773617	0.531773754757649	0.916772229152674
119	-0.692749128187227	-0.507288009780831	-0.789996783226468	-0.396364127261085	5.21406246704171	-10.7761705434467	10.2546627646758	0.768203057121002	14.4648410181518	-0.0657555024138357	-4.22606137015882	3.81654805384886	0.463267544090913	0.626101948161698	0.939578653977113	0.452947344069047	0.88779729596886
148	1.08249546323889	1.05670907723161	1.10418395967574	0.161351317105874	2.27102422930809	-3.63144813224037	5.35305634587447	0.396688613959189	6.2231488099195	0.0656429581972608	-3.06656576884251	4.57061448860096	0.469169635710269	0.159813293166478	0.838127415491976	0.460000155627059	0.894029233642526
248	-2.44411122489028	-2.24214340992938	-2.63484066214292	-0.327766062677059	4.11471448578852	-9.65643242287891	8.49072558487839	0.647335641677683	12.9122236205021	-0.0655770385972695	-4.90038196711836	3.99536389715749	0.466557017754219	0.479034153576509	0.903003044045654	0.479305342147615	0.896167192116223
23	4.99825670755851	5.13296403173872	4.95095623705171	-0.124390295112921	1.82349448458261	-3.62085688138858	3.13140658430464	0.34036775167624	4.4278178545776	-0.0647992210249007	-3.70748547302373	3.23352814548537	0.471636064853343	0.502829878118755	0.919228632510608	0.598971178621437	0.932594543188222
250	-2.07985287237397	-2.28077632755121	-1.94551418325482	0.3017801020943	4.08566404433206	-8.84759076305928	9.08720871583133	0.701641101921459	12.5829631910711	0.0636159985197087	-4.00701749926703	4.1658176154592	0.467927631780612	0.630932775711155	0.939980594675152	0.565129967484094	0.913818217982424
51	1.50670855252852	1.60134837253634	1.39222591043994	-0.242349289938229	3.61677248252291	-7.04486367235755	7.10929915134117	0.595416559143507	9.88919515181142	-0.063419775919425	-3.99478326235975	3.65980509231554	0.469024123001734	0.728759689273775	0.961247496078836	0.531372864552964	0.914045142532006
90	1.3728053289273	1.47835148514134	1.29961263886176	-0.188395058722856	2.93456379731831	-5.9570396918787	5.50480396332485	0.44932397810233	7.24563867250757	-0.0632244726483193	-4.31552761128599	3.8372557972335	0.464364035312009	0.583345353227799	0.937728143622539	0.519294717107093	0.908525213500955
121	1.21764869262308	1.21505823208829	1.21993988641528	0.177445020706003	2.52093176859827	-5.19576435260439	5.06674579031244	0.408398622662128	6.44163385699848	0.0629858320025662	-3.78330262767445	3.9559691802165	0.466008772143664	0.532040587345225	0.925213824526959	0.619719097756865	0.931786964474278
130	1.15214004251538	1.24931889031887	1.09797675324158	-0.19568438396808	2.69945061300226	-5.31146299381963	4.76463622503296	0.47854920266183	6.49292742937718	-0.0629409099588366	-3.8725057391029	3.351264468428	0.472861842275703	0.642962281118052	0.94582070067654	0.658261580349126	0.938569077621939
270	-4.15565929824526	-3.97699209531921	-4.26760604397633	-0.322771381156865	4.6000659348877	-9.74795426122648	9.95105219126259	0.8594446455119	13.6910896646745	-0.062796762376305	-4.11054795192476	3.66680374184043	0.467525349614902	0.582520188252278	0.925793344244965	0.521587855449855	0.90053469628103
104	1.85211191546612	2.0109780082541	1.74986353679668	-0.158770473588761	2.33622923971173	-4.0352941045229	4.34908127629359	0.412902063428933	5.02820711725811	-0.0623744443694028	-3.82252875778698	3.56531273793969	0.468073444980022	0.764522128984438	0.968762614372532	0.627695076615652	0.934182886307423
129	-2.40645755921414	-2.76709847030059	-2.02384447966111	0.369347579085026	5.59739312546131	-10.5181843825495	12.0166002094873	0.968714170721082	15.4230245407539	0.0594511264237347	-3.54835946067206	4.37443683038668	0.472861842275703	0.525990893830579	0.915635695973744	0.554375800478589	0.912436152640481
73	3.27759177231996	3.24717836028577	3.30382410547552	-0.142319713099697	2.24193331559243	-4.46736847051236	3.52213249222882	0.403133610682606	5.00590460715129	-0.0584755618714068	-3.7906780293338	3.0864089845222	0.473684210691561	0.394623303079514	0.893908506869907	0.554532316150142	0.920886018326869
98	2.37832290289139	2.45982937007789	2.29959057474797	-0.108687879626934	1.75664358085812	-3.25607605093972	4.00539147996469	0.319428503302575	4.93226079757102	-0.0581908735797781	-3.64694096889437	3.4466447191289	0.471910112535908	0.855779204316082	0.979693771255598	0.553679214889102	0.917536389763467
296	-4.83303079171605	-4.98347849944697	-4.72315858940991	0.276428540887681	4.52795212012561	-10.5372545673928	9.60465901105538	0.817166984644451	14.025439593708	0.0561670554175115	-4.00325063082953	4.10206641745973	0.470813921805648	0.525017537675805	0.920456698564025	0.481086875941493	0.893100346827761
69	2.53206382837132	2.53435469252866	2.5310414885668	-0.143154340715192	2.40527573862512	-5.1869598420208	4.2151235060719	0.429605506609411	5.93290036857402	-0.0559273922535287	-3.96613767782954	3.30515219533064	0.473684210691561	0.466924077151787	0.908705434129928	0.587051675846491	0.926531346368664
227	-2.81467428183784	-3.27054975724075	-2.46144731053897	0.313553933262424	5.03905398069358	-9.93914338424287	10.9107153534998	0.800822185841472	14.8452820878664	0.0558381854851642	-3.53071669250393	4.29753824556001	0.471087969488213	0.455931507724987	0.898473509082823	0.545141953732805	0.909513124115617
230	-3.66264465948693	-3.7648329252342	-3.56581287643277	0.305690281465924	5.06625461329238	-10.4599932142008	10.2331160023562	0.903524823482152	14.5330700484024	0.0557489195507622	-3.84287520518005	3.98722593823332	0.471217105443994	0.561660726156287	0.927648443676997	0.574366858076335	0.915176776782551
131	-0.626726440931348	-0.837936178179671	-0.508370576969894	0.278351546551445	3.99545095065247	-8.5464716207116	9.28145209533077	0.671765378369884	12.7065346099479	0.0554072135268285	-3.88726343842276	4.6214128236854	0.465332968154433	0.495491475806302	0.912403677078936	0.535924665929617	0.907316362576253
252	-2.66828032026688	-2.9404914063605	-2.49503087260894	0.304727255143761	4.68217727982999	-9.45248135600255	10.1741130457759	0.817376472832932	14.2012973109439	0.0553556045565302	-3.63876998161571	3.92482698129749	0.470394737028144	0.539683126696251	0.921903763613593	0.577366080189821	0.913525532683739
99	2.5914732005797	2.58856660173035	2.59431957365036	0.108485373901219	1.880611318159	-3.29595737345437	3.61817759773804	0.36994101898509	4.29768575899433	0.0552938886382072	-3.10184135314006	3.551075034554	0.473828446313875	0.554189549421062	0.930466914312602	0.584710319429807	0.924086728211009
206	-4.61086687494858	-4.73818466899401	-4.51036747393481	0.331000583671177	5.37531528416598	-9.99558911116561	11.7262613053456	0.85722266295904	14.9235977154171	0.0549958362563028	-3.69147093422497	3.97410111260991	0.472184160218474	0.476872821809283	0.902940573701076	0.508981851107116	0.898385710289013
68	2.83036518502875	2.93025464910759	2.67546576549716	-0.142096277657236	2.28459576587976	-4.46822821573115	4.16596374255992	0.345407398603973	5.25751481247784	-0.0548511556860765	-3.70280381627734	3.376358122177	0.471362017170778	0.72485914763844	0.964174409126008	0.600832817117823	0.929304984257333
159	-0.215406679333213	-0.290670491776692	-0.151331661750955	0.189759562693306	3.25357826149725	-6.59820341493211	7.57508704793423	0.449817264085252	10.3593923735748	0.0547611553674776	-3.95618716937985	4.91052663012941	0.469298245807016	0.481875922624633	0.912096640665608	0.591801167916575	0.922969455102772
247	-1.70711579977545	-1.80369023001904	-1.62598428328903	0.249034846572902	3.67778626228932	-8.05967486362264	8.9179980228052	0.605572630383194	12.270839530441	0.0546821104957796	-3.86420005282588	4.70750026641093	0.468073444980022	0.566355905147239	0.926899205414157	0.539363236879774	0.909398844359755
81	1.59758470010625	1.40565228364893	1.69402635428242	0.178478582567932	3.14914554122046	-5.86012821605634	5.1781231973685	0.378025060994469	6.8291494123291	0.0546434171625698	-4.71558451622855	4.22627012778017	0.463267544090913	0.789484656670459	0.974339035522849	0.544775894656731	0.914850170650497
274	-4.51913760153585	-4.61813578949284	-4.43690943534428	0.286917275079301	4.59236633227619	-9.55916544019328	9.76794863059976	0.848622115765276	13.5605511585516	0.0537766828655803	-3.7055124063638	3.69002185114792	0.472587719470417	0.544323501525254	0.925369646995006	0.539165393187067	0.906239589237972
283	-3.68761115227941	-3.96977878959035	-3.49338641523196	0.291694340070822	4.65577895608534	-10.064540084905	10.1251092260639	0.838578256064577	14.0175035448274	0.0528719454358023	-3.85722421809012	4.14405398222659	0.475198684726718	0.551782579328321	0.920891364846787	0.521244455816336	0.896761274920846
101	0.37951076943111	0.518986398124715	0.241820086985012	-0.230387245623937	3.90396523859065	-7.43452957548286	7.544062252215	0.431116484124858	10.9395414961295	-0.0526165201764286	-4.93863436822238	5.63300581913789	0.461896930064554	0.787096833917537	0.968860929888278	0.488732521818067	0.898691880663745
87	2.53329305786309	2.57120646332788	2.48621764790376	0.123930035622306	2.31368186144706	-3.88199585929955	4.42279599802301	0.409441821981421	5.00974179487192	0.0523997863067686	-3.13249182168699	3.84807987439293	0.475328947523287	0.501486136222127	0.920442730422008	0.597477366111884	0.930123259823572
158	-2.19829608926942	-2.04059048448284	-2.37548317516961	-0.29062153132509	4.96690840481491	-10.6454759788249	10.2665790656191	0.851015718956213	14.3002072477093	-0.0509777839541066	-3.99991253005545	3.80282884673184	0.473828446313875	0.597786020082698	0.933508553089904	0.694923795974752	0.947673890747716
145	-1.52803063145883	-1.20420241440525	-1.81204945785381	-0.267108056646292	5.01210834426145	-11.6228075281433	9.97548542893538	0.748757030473231	14.4727063708664	-0.0507182999557736	-4.65226513640312	3.96580483980652	0.473410087886275	0.495836719592162	0.90947483985988	0.527725267091322	0.907417382553764
268	-3.7157181005856	-3.50043555655231	-3.86725626206386	-0.277304625841089	5.08633587469899	-10.4728623970448	10.4263900408742	0.942914578831562	14.384624913568	-0.0503307999675895	-3.89863806855268	3.8573140706141	0.47328035094874	0.587075556855815	0.930887521953814	0.556235150741568	0.912066969297511
132	0.889701292378791	0.964287031148218	0.833533584210394	-0.142005077287079	2.5434153932311	-5.92088294107039	5.25236964367073	0.423787014102768	7.22808746169394	-0.0498066938175511	-4.23038046181655	3.80126407473433	0.472184160218474	0.472492284245394	0.911738307026779	0.602908896343586	0.927817903158817
267	-4.37922742843988	-4.18364546473101	-4.52201785413794	-0.279096971940717	4.76398073663989	-11.3029046367556	9.46414329853848	0.834809058739787	14.5099504678031	-0.0492943151052974	-4.2139737536254	3.65650554871145	0.468621540345145	0.47050180318267	0.896286844863439	0.523057446689978	0.902209165236559
195	-1.46612010215933	-1.33944228920969	-1.56284876834979	-0.238428237334942	4.51113915033843	-9.86506361035429	9.31305528984416	0.569901452817033	13.2267059182595	-0.0492684056300249	-4.92603946429112	4.72874646840824	0.471362017170778	0.603296629318125	0.9346029669409	0.592350063374455	0.923836991979506
260	-4.25475776124603	-4.34839007223549	-4.18335786372068	0.280279016387897	5.0692113044864	-10.0244450903845	11.3418613652062	0.968587781985817	14.6564263612147	0.0491486195485398	-3.48424190490907	4.38248486358084	0.473135965080988	0.535097908686971	0.915904465896851	0.567489414413854	0.916804966142224
149	0.785284661964567	0.814537710097747	0.748091456523228	-0.1616471440727	2.97108443483648	-5.72303617760947	5.37847031110071	0.52052404283765	9.38157477606977	-0.0490277930318734	-3.80840712008786	3.7627602439078	0.471910112535908	0.685796525679291	0.952911006928869	0.596083303016191	0.923023637014797
186	-0.806465629018693	-0.532179219507069	-0.950270940011904	-0.253658283018059	4.49718741641471	-9.68796642015396	10.0759352523052	0.575007906566487	13.9415949499951	-0.0478205098965166	-4.72298431625017	4.68894844213238	0.468347492662583	0.711856354966899	0.95625139480017	0.500408212187657	0.899722117332787
265	-4.82811284662777	-4.70137179755798	-4.92375178500769	-0.283503604840283	4.94529753264026	-10.4509187920125	10.3257681526447	0.876042996596426	14.1190513037985	-0.047734825077023	-3.97881310387267	3.73910475071299	0.474376541679011	0.526804474844341	0.917528014946326	0.506709427975368	0.894993036034791
168	-0.852839486265502	-0.832984662431315	-0.860941902735719	-0.221622664995307	3.91826857916686	-9.5107998888885	7.35909849894469	0.710075287261787	11.9136428985588	-0.0473357867709985	-5.05142708281886	3.30142881753295	0.479583447647859	0.378146858011588	0.887800808959959	0.645878086914913	0.935858837675507
71	0.831145713317571	0.725851318288684	0.906341067987159	0.191755689495013	3.61836123904701	-6.80051818028752	8.32998325016922	0.584164335127526	10.3441718568032	0.0463976310269725	-3.90791258780961	4.41972817853463	0.476699561549732	0.413123708868786	0.897773634371134	0.624147157132225	0.93742749581155
